date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2/27/2019,0.9,-8.2,6.7,0,0,194,9,,1018.3,
2/28/2019,0.4,-8.2,11.7,0,0,141,14.8,,1016.3,
3/1/2019,4.1,-3.8,13.3,0.5,0,99,17.3,,1013.9,
3/2/2019,-3.6,-11,-2.7,6.1,0,149,13.7,,1019.2,
3/3/2019,-12.4,-16.6,-11,3.3,100,141,12.6,,1027.7,
3/4/2019,-15.1,-17.1,-9.9,0,100,143,6.1,,1029.9,
3/5/2019,-11.3,-16.6,-3.8,0,80,123,13.7,,1031.8,
3/6/2019,-1.4,-10.5,12.8,0,50,65,12.2,,1015.9,
3/7/2019,3.5,-3.2,15,0,0,121,13.7,,1010.6,
3/8/2019,5.7,-2.7,16.7,0,0,189,24.1,,1002.2,
3/9/2019,6.9,-2.1,11.7,0,0,0,19.8,,1003.6,
3/10/2019,1.4,-2.7,7.8,0,0,,18.4,,,
3/11/2019,3.4,-3.2,12.8,0,0,18,15.1,,1020.2,
3/12/2019,8.6,2.8,18.3,1,0,132,20.9,,1005.4,
3/13/2019,4.3,-3.8,8.3,12.4,0,344,49,,987.6,
3/14/2019,-2.6,-6.6,-0.5,0,50,347,25.6,,1021.3,
3/15/2019,-3.4,-11,5,0,30,115,9.7,,1030.9,
3/16/2019,1.6,-5.5,9.4,0,0,66,9.4,,1028.2,
3/17/2019,3.9,-4.3,11.1,0,0,59,13.3,,1025.9,
3/18/2019,2.6,-4.3,10.6,0,0,133,20.5,,1024.2,
3/19/2019,3.4,-4.3,7.2,0.3,0,326,17.6,,1023.4,
3/20/2019,2.9,-7.1,14.4,0,0,7,12.2,,1027.4,
3/21/2019,5.1,-3.2,13.3,0,0,103,16.9,,1021.9,
3/22/2019,5.7,0,14.4,2,0,75,14.8,,1013.6,
3/23/2019,4.4,-0.5,12.8,0,0,5,10.4,,1013.7,
3/24/2019,4.2,-3.8,12.2,0,0,39,11.9,,1019.6,
3/25/2019,5.9,0,16.7,0,0,102,12.2,,1024.2,
3/26/2019,8.4,2.8,20,0,0,163,14,,1020.4,
3/27/2019,14.9,7.2,23.3,0,0,150,12.2,,1011.2,
3/28/2019,16.3,6.7,24.4,0,0,77,13.3,,1010.3,
3/29/2019,6.2,0,9.4,5.1,0,128,19.4,,1013,
3/30/2019,0.1,-3.2,1.7,0,0,23,17.3,,1028.1,
3/31/2019,0.9,-1,5,0.3,0,169,11.9,,1027.3,
4/1/2019,3.1,-4.3,14.4,0,0,17,10.1,,1018.7,
4/2/2019,5.7,-0.5,11.7,0,0,136,17.6,,1015.8,
4/3/2019,6.3,-1,15.6,0,0,15,10.4,,1012.3,
4/4/2019,8.8,0,18.3,0,0,106,14,,1016,
4/5/2019,12.1,5.6,19.4,0,0,234,13.7,,1009.5,
4/6/2019,14,8.9,19.4,0,0,330,15.5,,1007.3,
4/7/2019,13.3,5,20.6,0,0,308,15.5,,1015,
4/8/2019,14.3,4.4,22.8,0,0,92,11.9,,1016,
4/9/2019,14.5,6.1,23.9,0,0,178,19.8,,1006,
4/10/2019,12.2,-6,17.2,2.3,0,285,36,,994.9,
4/11/2019,-2.4,-7.1,4.4,0,0,350,18.4,,1008.2,
4/12/2019,-0.4,-5.5,7.2,2.5,0,141,11.9,,1012.3,
4/13/2019,1.4,-1,3.9,9.7,0,124,12.6,,1017.3,
4/14/2019,2.7,-6,18.9,0,30,49,13.3,,1010.7,
4/15/2019,13.4,3.3,23.9,0,0,203,16.9,,1004.1,
4/16/2019,14.6,5.6,22.8,0,0,259,19.4,,1004,
4/17/2019,11.7,6.1,15,1.3,0,336,17.3,,1009,
4/18/2019,8.7,1.7,15,0,0,16,19.1,,1019.4,
4/19/2019,10.4,-0.5,21.1,0,0,181,9.7,,1019.3,
4/20/2019,15.8,4.4,25.6,0,0,245,11.9,,1007.8,
4/21/2019,16.7,8.9,20.6,0,0,341,24.1,,1005.4,
4/22/2019,9.1,6.1,10,0,0,15,12.6,,1020,
4/23/2019,8.8,3.9,16.1,0,0,152,15.8,,1019.2,
4/24/2019,12.9,5,22.8,0,0,2,12.2,,1011.8,
4/25/2019,12.3,6.1,17.8,0,0,57,18,,1017.3,
4/26/2019,13.1,2.8,25,0,0,104,12.6,,1012.5,
4/27/2019,15.5,4.4,20,0,0,76,22.3,,1007.8,
4/28/2019,14.2,3.9,26.1,0,0,339,22.3,,1003.6,
4/29/2019,7.9,0.6,8.9,1.8,0,128,20.9,,1015.8,
4/30/2019,3.3,0,13.3,8.9,50,116,13.3,,1012.4,
5/1/2019,5.5,1.7,12.8,0.5,0,116,19.1,,1014.2,
5/2/2019,5,1.1,13.9,0,0,157,21.2,,1018.6,
5/3/2019,10.9,4.4,18.3,0,0,120,12.6,,1014,
5/4/2019,12.2,2.2,22.2,0,0,36,11.9,,1011,
5/5/2019,15.3,8.9,22.8,0,0,278,12.6,,1006.9,
5/6/2019,16.5,8.3,23.3,1,0,49,20.5,,1008.4,
5/7/2019,10,7.2,11.1,1,0,122,13.7,,1012.1,
5/8/2019,9.1,1.7,13.3,2.5,0,338,27.7,,1010.2,
5/9/2019,2.1,0,4.4,3.8,0,58,16.2,,1021,
5/10/2019,2.3,0,6.7,0.3,0,172,14,,1020.3,
5/11/2019,9,0.6,17.8,0,0,354,13,,1014,
5/12/2019,11.1,0.6,21.7,0,0,84,9.4,,1012,
5/13/2019,16.5,6.1,25.6,0,0,1,16.2,,1010.1,
5/14/2019,17.1,7.2,25.6,0,0,320,13.7,,1012.4,
5/15/2019,19.2,8.9,27.8,0,0,260,10.8,,1010.4,
5/16/2019,20.1,11.1,26.1,0,0,189,14.8,,1004.9,
5/17/2019,18.3,6.1,23.3,0,0,172,27,,997.4,
5/18/2019,9.1,1.7,15.6,0.8,0,35,15.1,,1005.2,
5/19/2019,7.4,0,15.6,0,0,106,18.4,,1012,
5/20/2019,7.4,0.6,8.9,43.4,0,350,21.6,,1007.2,
5/21/2019,1.7,0,5.6,6.9,130,345,28.4,,1001.5,
5/22/2019,4.9,1.7,12.2,0,0,76,13.7,,1008.1,
5/23/2019,5.6,2.8,7.2,0.8,0,129,14.4,,1016.9,
5/24/2019,9.9,0.6,21.7,0,0,231,19.1,,1012.2,
5/25/2019,14.6,5.6,22.2,0,0,124,14.4,,1012,
5/26/2019,17.2,10.6,25,0.3,0,131,15.5,,1008,
5/27/2019,14.3,6.7,21.7,0.5,0,281,16.2,,1004.1,
5/28/2019,12.2,5.6,17.2,0,0,358,19.8,,1004.8,
5/29/2019,9.1,5,13.9,0.5,0,320,18.4,,1015.1,
5/30/2019,11.9,3.9,20.6,1,0,74,9.7,,1017.7,
5/31/2019,14.7,5,23.9,0,0,40,13.7,,1015.9,
6/1/2019,16.9,9.4,25,0,0,242,18.4,,1014.3,
6/2/2019,16,8.3,25,0,0,148,12.6,,1013.3,
6/3/2019,16.6,9.4,26.1,1.3,0,24,14.8,,1011.8,
6/4/2019,16.7,7.8,25,0,0,68,11.9,,1013.1,
6/5/2019,16.3,9.4,23.9,18,0,341,12.6,,1014.6,
6/6/2019,17,9.4,26.1,0.3,0,161,10.8,,1013.1,
6/7/2019,19.1,10,28.3,0,0,96,14,,1009.1,
6/8/2019,19.6,10,30.6,0,0,317,23.4,,1007.4,
6/9/2019,12.1,7.2,13.9,0,0,18,18.7,,1026.3,
6/10/2019,14.2,6.7,23.3,0,0,157,23,,1025.6,
6/11/2019,18.9,9.4,27.2,0,0,12,20.5,,1016.7,
6/12/2019,15.9,11.1,22.2,0,0,183,10.8,,1020.9,
6/13/2019,18.1,7.8,28.3,0,0,136,13.3,,1012.4,
6/14/2019,20.5,12.2,28.9,5.1,0,74,14,,1007.1,
6/15/2019,16.1,9.4,23.3,1.5,0,0,13.3,,1012.5,
6/16/2019,15.8,8.9,25,3.8,0,129,16.9,,1013.6,
6/17/2019,15.2,8.9,21.7,0,0,16,11.2,,1013.7,
6/18/2019,15.1,10.6,18.9,9.1,0,2,11.9,,1013.9,
6/19/2019,16.1,8.9,26.1,0,0,127,12.6,,1009.7,
6/20/2019,20.2,11.7,29.4,0,0,77,19.1,,1004,
6/21/2019,18.3,10,25.6,0.3,0,5,22.3,,1005.7,
6/22/2019,11.9,8.9,18.3,6.1,0,62,14.8,,1014.1,
6/23/2019,12.8,6.1,18.9,0,0,336,13,,1013.9,
6/24/2019,15.6,5,26.1,0,0,131,15.5,,1012,
6/25/2019,19.8,10,28.9,0,0,33,14.4,,1011.4,
6/26/2019,20.6,10,32.2,0,0,308,13.7,,1011.7,
6/27/2019,23.6,14.4,33.9,0,0,181,18,,1012.6,
6/28/2019,25.1,12.2,35,4.3,0,55,15.1,,1013.5,
6/29/2019,25.4,15.6,33.9,0,0,337,18.7,,1014.5,
6/30/2019,24.6,15.6,33.3,0.3,0,344,14.4,,1013.6,
7/1/2019,21.7,16.1,30.6,0,0,358,11.9,,1013.3,
7/2/2019,19.6,12.2,28.9,0,0,236,11.9,,1012.9,
7/3/2019,20.8,11.1,32.2,0,0,110,13.7,,1008.4,
7/4/2019,23.4,13.3,32.2,0,0,28,17.3,,1007.7,
7/5/2019,22.6,13.3,29.4,12.4,0,10,16.6,,1015.7,
7/6/2019,17.9,12.8,24.4,0.5,0,144,17.6,,1020.9,
7/7/2019,18.9,11.7,27.8,0.8,0,98,13.7,,1015.4,
7/8/2019,20.3,15,29.4,0.3,0,24,10.4,,1010.6,
7/9/2019,20.9,10.6,31.7,0,0,93,14.8,,1013.2,
7/10/2019,21.7,14.4,26.7,0,0,102,18.7,,1020.7,
7/11/2019,22.9,16.1,32.8,0,0,153,10.8,,1018.4,
7/12/2019,24.3,14.4,33.3,0,0,24,15.5,,1014.4,
7/13/2019,24.1,13.9,32.2,1,0,72,16.2,,1014.7,
7/14/2019,22.6,14.4,30.6,0.3,0,307,10.8,,1015.8,
7/15/2019,22.3,13.9,33.3,0,0,8,16.6,,1013.5,
7/16/2019,23,12.8,33.3,0.5,0,186,12.6,,1011.5,
7/17/2019,24.9,15.6,35.6,0,0,336,13.7,,1008.1,
7/18/2019,25.9,14.4,36.1,0,0,288,10.1,,1007.3,
7/19/2019,29.2,20,36.1,0,0,17,15.1,,1004.5,
7/20/2019,27.1,16.7,35,6.9,0,347,25.9,,1008.2,
7/21/2019,19.9,14.4,29.4,9.4,0,36,14,,1016.7,
7/22/2019,18.4,13.3,26.1,0.3,0,152,16.2,,1023.5,
7/23/2019,20.1,15,28.3,0,0,142,11.5,,1021.3,
7/24/2019,22.8,13.3,31.7,0,0,60,14,,1016.3,
7/25/2019,23.1,16.1,30,0,0,344,17.3,,1015,
7/26/2019,22.4,15,30,0.8,0,22,15.1,,1015.8,
7/27/2019,22.6,16.1,30,0.8,0,343,14,,1015.7,
7/28/2019,22.4,16.1,31.1,0.3,0,20,11.5,,1014.7,
7/29/2019,22.8,15.6,32.2,1.3,0,91,19.8,,1016.6,
7/30/2019,22.3,12.8,35.6,0,0,49,11.2,,1014.5,
7/31/2019,25.2,16.1,33.3,0.3,0,5,19.4,,1013.1,
8/1/2019,24.4,16.7,31.7,2.3,0,320,12.6,,1015.1,
8/2/2019,21.2,15,29.4,3.8,0,22,12.2,,1017.1,
8/3/2019,22.9,16.1,30.6,0,0,138,13.3,,1017.3,
8/4/2019,24.8,18.3,32.8,0,0,188,14.8,,1014.6,
8/5/2019,25.3,18.9,32.2,0,0,359,19.8,,1014.3,
8/6/2019,23.2,15,32.8,2.3,0,92,12.6,,1014.3,
8/7/2019,23.6,15,32.2,0,0,354,14.8,,1011.6,
8/8/2019,22,15.6,27.8,4.1,0,66,11.9,,1013.3,
8/9/2019,20.7,14.4,31.7,2,0,196,8.3,,1013.8,
8/10/2019,21.9,15.6,30.6,2.3,0,7,15.8,,1012.4,
8/11/2019,21.8,16.7,32.8,0,0,43,15.1,,1011.9,
8/12/2019,22.2,14.4,30.6,0,0,352,15.1,,1013.3,
8/13/2019,22.9,13.3,31.7,0,0,123,11.2,,1016.2,
8/14/2019,18.9,13.3,27.2,1,0,139,11.2,,1019.3,
8/15/2019,23.4,12.2,33.3,0,0,50,13,,1013.9,
8/16/2019,23.6,12.2,35.6,0,0,83,16.6,,1009.6,
8/17/2019,23.2,12.2,33.3,0,0,327,12.2,,1007.4,
8/18/2019,23.1,12.2,33.9,0,0,129,16.9,,1009.7,
8/19/2019,25.1,13.9,33.9,0,0,44,13,,1011.4,
8/20/2019,26.3,17.2,33.9,0.3,0,27,17.6,,1011.7,
8/21/2019,23.3,16.1,28.3,0,0,8,16.2,,1014.1,
8/22/2019,20.8,13.3,29.4,0,0,159,13.3,,1011.8,
8/23/2019,21.5,13.9,31.7,0,0,119,15.1,,1011,
8/24/2019,19.2,10.6,29.4,0,0,80,10.8,,1012.4,
8/25/2019,23.4,11.7,35.6,0,0,5,15.5,,1008.2,
8/26/2019,22.7,16.1,27.2,0,0,43,19.4,,1010,
8/27/2019,19.2,14.4,25.6,0,0,138,13.3,,1016.9,
8/28/2019,20.4,11.7,30.6,0,0,146,7.2,,1015.8,
8/29/2019,24.7,14.4,35,0,0,5,15.5,,1013.1,
8/30/2019,21,15,27.8,0,0,156,11.2,,1016,
8/31/2019,20.6,12.8,30.6,0,0,98,11.2,,1016.7,
9/1/2019,22.6,12.2,35,1.8,0,42,10.1,,1015.6,
9/2/2019,24.9,14.4,35.6,0,0,49,13.3,,1013,
9/3/2019,23.9,16.1,30.6,0,0,14,22.3,,1015.1,
9/4/2019,22.4,16.1,33.3,1,0,145,20.2,,1018.3,
9/5/2019,24.2,15,34.4,0,0,356,16.9,,1016.6,
9/6/2019,24.1,16.1,29.4,3,0,9,16.9,,1018,
9/7/2019,19.6,14.4,28.9,0.3,0,47,8.3,,1014.6,
9/8/2019,19.8,12.8,26.7,1.8,0,350,15.8,,1010.4,
9/9/2019,19.2,11.7,30,0,0,309,10.1,,1008.1,
9/10/2019,21.1,13.3,30.6,0,0,225,16.2,,1008.2,
9/11/2019,22.8,12.8,30.6,0,0,145,18.7,,1007.9,
9/12/2019,17.4,10,24.4,0,0,108,11.2,,1018,
9/13/2019,17.5,8.9,26.7,0,0,129,8.3,,1020.2,
9/14/2019,21.5,12.2,31.1,0,0,54,12.2,,1016.1,
9/15/2019,21.7,11.7,30.6,0,0,90,14,,1013.7,
9/16/2019,20.9,12.8,30,0,0,99,12.6,,1009.4,
9/17/2019,21.4,15,29.4,0,0,289,12.2,,1007.9,
9/18/2019,20.5,11.7,27.2,0,0,127,19.4,,1012,
9/19/2019,19.4,8.9,30,0,0,119,14.8,,1009.9,
9/20/2019,20.3,10,29.4,0,0,166,21.6,,1005.5,
9/21/2019,20,10,26.1,0,0,159,20.5,,1008.6,
9/22/2019,14.4,6.1,22.2,0,0,160,14.8,,1015.8,
9/23/2019,16.8,7.8,26.7,0,0,83,9.4,,1015.2,
9/24/2019,20.9,12.2,28.3,0,0,306,13,,1010.2,
9/25/2019,19.6,11.1,27.8,0,0,60,16.6,,1010.4,
9/26/2019,17.9,11.1,29.4,0.3,0,166,17.6,,1009.3,
9/27/2019,20.1,12.2,23.9,0,0,32,21.6,,1004.3,
9/28/2019,13.2,8.3,18.9,0,0,124,19.1,,1010.1,
9/29/2019,18.1,10,29.4,0,0,157,26.3,,1003.2,
9/30/2019,21.7,10.6,30.6,0,0,184,27.7,,1003.5,
10/1/2019,14.2,8.9,20,0,0,81,14.8,,1008.8,
10/2/2019,12.3,6.7,21.1,0.8,0,118,15.1,,1013.9,
10/3/2019,10.4,3.9,16.1,0,0,160,21.2,,1022.7,
10/4/2019,11.1,1.7,23.9,0,0,179,19.4,,1014.7,
10/5/2019,14.7,5,20.6,0,0,141,20.5,,1014.3,
10/6/2019,10,1.7,15.6,0,0,71,19.8,,1023.6,
10/7/2019,10.3,-0.5,22.2,0,0,104,11.2,,1021.9,
10/8/2019,15.4,5,26.7,0,0,2,11.2,,1008.5,
10/9/2019,17.8,0,26.7,0,0,306,24.8,,1001.4,
10/10/2019,-0.7,-9.9,0,2,0,346,25.6,,1019.7,
10/11/2019,-3.2,-12.7,9.4,0,0,137,7.2,,1029.3,
10/12/2019,6.4,-4.9,19.4,0,0,89,10.8,,1017.3,
10/13/2019,9.1,-1.6,20.6,0,0,76,12.2,,1014.5,
10/14/2019,12.5,1.1,24.4,0,0,359,11.5,,1011.1,
10/15/2019,11.2,3.3,15.6,0,0,142,15.5,,1019.6,
10/16/2019,10.8,-0.5,23.3,0,0,106,11.2,,1020.2,
10/17/2019,13.5,3.9,27.2,0,0,104,15.5,,1006.9,
10/18/2019,15.2,2.2,23.3,0,0,33,13.7,,1000.6,
10/19/2019,8,-0.5,17.8,0,0,158,14,,1009.8,
10/20/2019,8.3,2.2,12.8,0,0,287,36.4,,1004,
10/21/2019,5,-3.2,11.1,0,0,342,17.6,,1015.4,
10/22/2019,4,-4.9,15.6,0,0,34,13.3,,1020.7,
10/23/2019,9.2,-1.6,13.9,5.8,0,358,20.5,,1016.7,
10/24/2019,-0.3,-5.5,2.8,0.3,50,30,12.6,,1031.1,
10/25/2019,2.4,-6,13.9,0,0,32,8.6,,1027.4,
10/26/2019,9.6,-1,22.2,0,0,35,17.3,,1008.4,
10/27/2019,0.3,-7.1,1.1,1.5,0,27,15.5,,1017.1,
10/28/2019,-7.3,-9.3,-6.6,7.1,130,103,9.4,,1021.8,
10/29/2019,-7.8,-13.2,-6.6,2.5,80,356,22.3,,1023.6,
10/30/2019,-12.7,-15.5,-10.5,0.8,100,340,11.5,,1032.6,
10/31/2019,-6.7,-13.8,6.1,0,80,19,10.1,,1028.3,
11/1/2019,0.3,-3.2,5,0,30,359,14,,1027.2,
11/2/2019,-0.7,-8.2,7.8,0,0,82,6.8,,1028.4,
11/3/2019,4.7,-3.8,16.1,0,0,41,10.4,,1017.4,
11/4/2019,4.1,-1.6,10,0,0,132,7.2,,1019.5,
11/5/2019,4.8,-4.3,15.6,0,0,55,9.4,,1022.4,
11/6/2019,6.4,-2.1,17.2,0,0,27,15.1,,1022.4,
11/7/2019,-1.6,-4.3,1.1,0,0,165,9.7,,1032.2,
11/8/2019,5.2,-4.3,16.7,0,0,28,10.1,,1026.2,
11/9/2019,9.3,0,21.7,0,0,3,10.4,,1020.1,
11/10/2019,9.4,-0.5,18.9,0,0,59,11.9,,1015.1,
11/11/2019,-1.7,-10.5,1.1,0,0,16,17.3,,1032.8,
11/12/2019,-2.3,-11,12.8,0,0,58,8.6,,1026.7,
11/13/2019,8.1,-0.5,16.1,0,0,17,16.9,,1015,
11/14/2019,2.6,-3.2,8.9,0,0,127,11.5,,1027.2,
11/15/2019,6.5,-2.1,17.8,0,0,17,9.4,,1020.9,
11/16/2019,11.1,1.1,19.4,1,0,353,18.7,,1015.8,
11/17/2019,3.6,-3.2,10,0,0,215,9.4,,1021,
11/18/2019,9,2.2,18.9,0,0,110,12.6,,1014.5,
11/19/2019,8.3,-1.6,18.9,0,0,78,10.8,,1008.9,
11/20/2019,7.8,0.6,13.9,0,0,356,23,,1005.1,
11/21/2019,-0.4,-3.2,0.6,2,0,119,14.8,,1020,
11/22/2019,-4,-6.6,0,9.7,50,162,9.4,,1021.8,
11/23/2019,1.2,-4.3,10.6,0,100,359,12.2,,1021.6,
11/24/2019,4,-3.8,12.8,0,30,15,13.7,,1013.2,
11/25/2019,5.1,-1.6,8.3,0,0,98,14.4,,1004.3,
11/26/2019,-3.2,-11.6,-1.6,8.6,100,353,24.1,,1006.2,
11/27/2019,-8,-12.1,-4.3,0,50,133,14,,1022.6,
11/28/2019,-4.3,-7.7,0.6,0,50,56,6.5,,1017.4,
11/29/2019,0.8,-2.7,8.3,1.5,30,144,19.4,,1004.7,
11/30/2019,1.8,-7.7,5,0,0,311,25.9,,1003.9,
12/1/2019,-3.1,-8.8,4.4,0,0,72,7.6,,1024,
12/2/2019,3.6,-6,18.3,0,0,350,15.8,,1018.9,
12/3/2019,9.6,-2.7,15,0,0,283,15.8,,1015.8,
12/4/2019,4.2,-3.8,12.8,0,0,65,7.9,,1016.7,
12/5/2019,3.7,-2.1,8.9,0,0,3,18.4,,1016.2,
12/6/2019,1.6,-3.2,6.7,0,0,128,4.3,,1026.9,
12/7/2019,4.4,-3.2,18.3,0,0,12,13.3,,1017.8,
12/8/2019,8.1,2.2,12.2,0,0,7,14,,1005.7,
12/9/2019,2.6,-6.6,6.1,0,0,137,17.6,,1014.4,
12/10/2019,-2.3,-8.8,6.1,0,0,82,10.1,,1024.4,
12/11/2019,-0.2,-6,10,0,0,45,11.9,,1021.3,
12/12/2019,3.7,-1.6,7.8,0,0,69,11.2,,1016.8,
12/13/2019,4.4,-3.8,11.1,0,0,344,13.7,,1013.8,
12/14/2019,0.1,-5.5,6.1,0,0,138,11.9,,1008.3,
12/15/2019,-1.5,-5.5,0,4.3,0,29,10.8,,1013.1,
12/16/2019,-5.5,-13.8,-3.2,3.6,80,4,7.2,,1025.5,
12/17/2019,-8.1,-14.9,0.6,0,80,7,8.6,,1032.9,
12/18/2019,-2.6,-9.9,10.6,0,50,35,7.2,,1025.9,
12/19/2019,-0.1,-7.1,9.4,0,50,9,11.2,,1017.5,
12/20/2019,0.6,-6.6,7.8,0,30,337,8.3,,1026.4,
12/21/2019,2.4,-4.9,13.9,0,30,11,9.7,,1026.3,
12/22/2019,4.8,-2.1,16.7,0,0,0,8.3,,1020.1,
12/23/2019,6.9,1.7,14.4,0,0,25,10.8,,1013.7,
12/24/2019,7.3,2.2,12.8,0,0,333,11.2,,1006.7,
12/25/2019,5,-3.8,11.7,0,0,346,13.3,,1004.8,
12/26/2019,0.6,-5.5,8.3,0,0,54,10.1,,1017.5,
12/27/2019,-1.9,-3.2,-0.5,0.3,0,151,7.6,,1015.4,
12/28/2019,-3,-6.6,-1.6,0,0,332,27.7,,1009.3,
12/29/2019,-4.8,-9.3,1.7,0,0,336,15.1,,1015.8,
12/30/2019,-5,-11,2.2,0,0,337,10.4,,1023.1,
12/31/2019,-3.8,-11,6.7,0,0,40,10.1,,1019.8,
1/1/2020,3.3,-2.1,12.2,0,0,325,16.9,,1001.5,
1/2/2020,4.4,-4.3,7.2,0,0,357,14,,1005.6,
1/3/2020,-0.7,-7.7,7.8,0,0,347,8.6,,1020.3,
1/4/2020,2.9,-5.5,13.9,0,0,19,13.3,,1021.8,
1/5/2020,4.7,-5.5,9.4,0,0,137,23.8,,1023,
1/6/2020,1.4,-5.5,7.8,0,0,334,21.6,,1024.1,
1/7/2020,3.1,-6,13.3,0,0,116,11.2,,1022.6,
1/8/2020,5.3,-3.8,15,0,0,256,19.8,,1007.9,
1/9/2020,2.3,-4.9,6.1,0,0,111,13.3,,1008.3,
1/10/2020,-1.7,-11,2.8,0.3,0,18,20.2,,1018.2,
1/11/2020,-5.2,-11,7.2,0,0,80,8.3,,1015.6,
1/12/2020,-0.2,-7.1,5.6,0,0,288,10.4,,1012.8,
1/13/2020,-0.1,-8.2,10,0,0,55,18,,1012.9,
1/14/2020,2.2,-5.5,13.9,0,0,172,22,,1013.1,
1/15/2020,2.9,-5.5,6.7,0,0,153,19.4,,1022,
1/16/2020,-4.4,-8.8,-0.5,0,0,130,9.4,,1029.9,
1/17/2020,0.6,-8.8,11.7,0,0,321,20.5,,1012.6,
1/18/2020,-1.3,-9.3,3.3,0,0,198,13.7,,1028,
1/19/2020,-2.4,-8.8,6.1,0,0,69,9.7,,1034.5,
1/20/2020,-1.3,-9.9,10,0,0,83,11.5,,1031.4,
1/21/2020,1.6,-1.6,6.7,0,0,5,5.8,,1016.1,
1/22/2020,5.9,-1.6,12.2,0,0,348,18.4,,1011.4,
1/23/2020,0.5,-6.6,7.2,0,0,5,6.5,,1021.5,
1/24/2020,1.1,-7.1,11.1,0,0,72,10.1,,1018.3,
1/25/2020,4.7,-3.8,12.8,0,0,2,12.2,,1015.6,
1/26/2020,1.9,-6,10.6,0,0,52,8.3,,1019.1,
1/27/2020,2.4,-4.3,10,1.8,0,37,10.1,,1014.7,
1/28/2020,0.8,-5.5,6.1,0,0,324,11.2,,1020.1,
1/29/2020,-0.4,-4.9,5,0,0,36,8.3,,1020.1,
1/30/2020,-0.1,-7.7,8.3,0.3,0,0,21.2,,1018.7,
1/31/2020,0.2,-9.3,12.8,0,0,335,13.7,,1023.3,
2/1/2020,5.7,-4.3,20.6,0,0,333,13.3,,1021.2,
2/2/2020,12.9,3.3,22.8,0,0,252,19.1,,1007.5,
2/3/2020,1,-9.9,10.6,3,0,63,18,,1005.3,
2/4/2020,-10,-17.7,-7.7,0.3,50,15,14.4,,1022.4,
2/5/2020,-11.8,-17.7,-3.8,0,30,26,5,,1017.6,
2/6/2020,-4.3,-8.8,3.9,2.8,30,349,10.1,,1007.7,
2/7/2020,-3.8,-8.8,-2.7,4.3,50,80,9.7,,1015.8,
2/8/2020,-4.1,-11,7.2,0,100,41,11.5,,1014.4,
2/9/2020,-1,-5.5,0,0.3,30,27,20.9,,1018.5,
2/10/2020,-3.3,-6.6,0,0.8,30,34,14.4,,1021.7,
2/11/2020,-5.1,-9.9,0.6,0,30,193,15.8,,1023.1,
2/12/2020,-3.3,-8.2,2.2,0,25,0,22,,1016.2,
2/13/2020,-6.3,-8.8,-2.1,0.5,30,141,11.2,,1023.4,
2/14/2020,-2.7,-11.6,8.9,0,30,42,13,,1017,
2/15/2020,3,-2.7,7.2,0,0,58,18,,1016.3,
2/16/2020,2.4,-3.2,10.6,0,0,337,11.2,,1012.5,
2/17/2020,3.5,-3.8,7.2,1,0,43,19.8,,1013.6,
2/18/2020,-4.5,-6.6,-3.2,2.8,100,147,14,,1027.2,
2/19/2020,-4,-7.7,-1,0,50,0,18.7,,1028.2,
2/20/2020,-7.2,-12.1,-1,0,30,148,9,,1038.9,
2/21/2020,-0.7,-9.9,12.2,0,0,74,11.2,,1028.5,
2/22/2020,5.7,-1,12.8,0,0,56,9.4,,1017.4,
2/23/2020,3.8,-2.1,6.1,0,0,339,24.1,,1014,
2/24/2020,1.6,-4.9,7.8,0,0,339,22,,1013.6,
2/25/2020,-4.4,-11,-3.2,0,0,349,31.7,,1027.6,
2/26/2020,-6.1,-14.9,4.4,0,0,53,7.9,,1031.3,
2/27/2020,2.4,-6,10,0,0,355,15.5,,1024.2,
2/28/2020,4.2,-6,13.9,0,0,69,12.6,,1025.2,
2/29/2020,5.2,-2.1,14.4,0,0,28,10.8,,1013.3,
3/1/2020,7.3,-1.6,13.3,5.8,0,333,13.7,,1008.6,
3/2/2020,0.3,-3.2,10,2,100,55,14,,1011,
3/3/2020,3.6,-3.8,14.4,0,0,143,8.6,,1014,
3/4/2020,6.3,-4.3,18.3,0,0,324,16.6,,1017.3,
3/5/2020,5.9,-3.2,9.4,0,0,99,17.3,,1027.4,
3/6/2020,6.1,-4.3,19.4,0,0,44,9,,1024.6,
3/7/2020,10.9,2.2,20,0,0,308,12.6,,1012.4,
3/8/2020,12.7,5,21.1,0,0,,22.3,,,
3/9/2020,8.2,0,15,0,0,113,11.9,,1015.6,
3/10/2020,8.7,-0.5,18.9,0,0,7,10.8,,1018.5,
3/11/2020,9.9,-0.5,21.1,0,0,325,9.7,,1013.3,
3/12/2020,11.8,1.1,15.6,0,0,56,18,,1008.7,
3/13/2020,0.6,-2.7,1.1,6.9,0,149,23.4,,1017,
3/14/2020,-1.4,-3.2,2.8,0.3,30,131,11.5,,1021.5,
3/15/2020,0.3,-2.1,5,0.3,0,121,8.6,,1024.5,
3/16/2020,7.2,-0.5,16.7,0,0,98,16.6,,1018.5,
3/17/2020,3.4,0.6,7.8,1,0,143,18.4,,1016,
3/18/2020,8.4,1.1,18.3,0,0,151,18.7,,1007.7,
3/19/2020,4.7,-2.7,6.1,8.6,0,330,31,,1008.1,
