Date,Calls,day,sin_day_of_week,cos_day_of_week,sin_month,cos_month,sin_week_of_year,cos_week_of_year,is_holiday
2018-01-13,243,13,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.23931566428755774,0.970941817426052,0
2018-01-14,236,14,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.23931566428755774,0.970941817426052,0
2018-01-15,299,15,0.0,1.0,0.0,1.0,0.3546048870425356,0.9350162426854148,1
2018-01-16,273,16,0.7818314824680298,0.6234898018587336,0.0,1.0,0.3546048870425356,0.9350162426854148,0
2018-01-17,299,17,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.3546048870425356,0.9350162426854148,0
2018-01-18,325,18,0.43388373911755823,-0.900968867902419,0.0,1.0,0.3546048870425356,0.9350162426854148,0
2018-01-19,272,19,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.3546048870425356,0.9350162426854148,0
2018-01-20,232,20,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.3546048870425356,0.9350162426854148,0
2018-01-21,249,21,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.3546048870425356,0.9350162426854148,0
2018-01-22,314,22,0.0,1.0,0.0,1.0,0.4647231720437685,0.8854560256532099,0
2018-01-23,287,23,0.7818314824680298,0.6234898018587336,0.0,1.0,0.4647231720437685,0.8854560256532099,0
2018-01-24,290,24,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.4647231720437685,0.8854560256532099,0
2018-01-25,314,25,0.43388373911755823,-0.900968867902419,0.0,1.0,0.4647231720437685,0.8854560256532099,0
2018-01-26,265,26,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.4647231720437685,0.8854560256532099,0
2018-01-27,266,27,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.4647231720437685,0.8854560256532099,0
2018-01-28,234,28,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.4647231720437685,0.8854560256532099,0
2018-01-29,279,29,0.0,1.0,0.0,1.0,0.5680647467311558,0.8229838658936564,0
2018-01-30,283,30,0.7818314824680298,0.6234898018587336,0.0,1.0,0.5680647467311558,0.8229838658936564,0
2018-01-31,303,31,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.5680647467311558,0.8229838658936564,0
2018-02-01,321,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0
2018-02-02,273,2,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0
2018-02-03,253,3,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0
2018-02-04,254,4,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0
2018-02-05,324,5,0.0,1.0,0.49999999999999994,0.8660254037844387,0.6631226582407952,0.7485107481711011,0
2018-02-06,305,6,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.6631226582407952,0.7485107481711011,0
2018-02-07,300,7,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.6631226582407952,0.7485107481711011,0
2018-02-08,299,8,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.6631226582407952,0.7485107481711011,0
2018-02-09,285,9,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.6631226582407952,0.7485107481711011,0
2018-02-10,253,10,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.6631226582407952,0.7485107481711011,0
2018-02-11,263,11,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.6631226582407952,0.7485107481711011,0
2018-02-12,286,12,0.0,1.0,0.49999999999999994,0.8660254037844387,0.7485107481711011,0.6631226582407953,0
2018-02-13,311,13,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.7485107481711011,0.6631226582407953,0
2018-02-14,304,14,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.7485107481711011,0.6631226582407953,0
2018-02-15,320,15,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.7485107481711011,0.6631226582407953,0
2018-02-16,265,16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.7485107481711011,0.6631226582407953,0
2018-02-17,232,17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.7485107481711011,0.6631226582407953,0
2018-02-18,234,18,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.7485107481711011,0.6631226582407953,0
2018-02-19,304,19,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8229838658936564,0.5680647467311559,1
2018-02-20,298,20,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.8229838658936564,0.5680647467311559,0
2018-02-21,281,21,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.8229838658936564,0.5680647467311559,0
2018-02-22,308,22,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8229838658936564,0.5680647467311559,0
2018-02-23,260,23,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.8229838658936564,0.5680647467311559,0
2018-02-24,269,24,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.8229838658936564,0.5680647467311559,0
2018-02-25,242,25,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.8229838658936564,0.5680647467311559,0
2018-02-26,310,26,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8854560256532099,0.4647231720437686,0
2018-02-27,344,27,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.8854560256532099,0.4647231720437686,0
2018-02-28,310,28,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.8854560256532099,0.4647231720437686,0
2018-03-01,301,1,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,0
2018-03-02,261,2,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,0
2018-03-03,267,3,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,0
2018-03-04,243,4,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,0
2018-03-05,319,5,0.0,1.0,0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,0
2018-03-06,328,6,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,0
2018-03-07,292,7,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,0
2018-03-08,299,8,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,0
2018-03-09,284,9,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,0
2018-03-10,235,10,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,0
2018-03-11,250,11,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,0
2018-03-12,313,12,0.0,1.0,0.8660254037844386,0.5000000000000001,0.970941817426052,0.23931566428755804,0
2018-03-13,304,13,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.970941817426052,0.23931566428755804,0
2018-03-14,290,14,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.970941817426052,0.23931566428755804,0
2018-03-15,289,15,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.970941817426052,0.23931566428755804,0
2018-03-16,295,16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.970941817426052,0.23931566428755804,0
2018-03-17,255,17,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.970941817426052,0.23931566428755804,0
2018-03-18,260,18,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.970941817426052,0.23931566428755804,0
2018-03-19,330,19,0.0,1.0,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323,0
2018-03-20,255,20,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323,0
2018-03-21,325,21,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323,0
2018-03-22,323,22,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323,0
2018-03-23,283,23,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323,0
2018-03-24,249,24,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323,0
2018-03-25,248,25,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323,0
2018-03-26,304,26,0.0,1.0,0.8660254037844386,0.5000000000000001,1.0,-1.6081226496766366e-16,0
2018-03-27,280,27,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.0,-1.6081226496766366e-16,0
2018-03-28,311,28,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,1.0,-1.6081226496766366e-16,0
2018-03-29,291,29,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1.0,-1.6081226496766366e-16,0
2018-03-30,301,30,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1.0,-1.6081226496766366e-16,0
2018-03-31,260,31,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1.0,-1.6081226496766366e-16,0
2018-04-01,221,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,0
2018-04-02,317,2,0.0,1.0,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,0
2018-04-03,325,3,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,0
2018-04-04,295,4,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,0
2018-04-05,292,5,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,0
2018-04-06,302,6,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,0
2018-04-07,242,7,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,0
2018-04-08,238,8,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,0
2018-04-09,320,9,0.0,1.0,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575,0
2018-04-10,309,10,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575,0
2018-04-11,357,11,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575,0
2018-04-12,338,12,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575,0
2018-04-13,335,13,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575,0
2018-04-14,268,14,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575,0
2018-04-15,258,15,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575,0
2018-04-16,349,16,0.0,1.0,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545,0
2018-04-17,337,17,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545,0
2018-04-18,315,18,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545,0
2018-04-19,331,19,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545,0
2018-04-20,306,20,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545,0
2018-04-21,262,21,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545,0
2018-04-22,272,22,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545,0
2018-04-23,340,23,0.0,1.0,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685,0
2018-04-24,330,24,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685,0
2018-04-25,295,25,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685,0
2018-04-26,368,26,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685,0
2018-04-27,316,27,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685,0
2018-04-28,262,28,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685,0
2018-04-29,269,29,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685,0
2018-04-30,380,30,0.0,1.0,1.0,6.123233995736766e-17,0.8229838658936565,-0.5680647467311557,0
2018-05-01,367,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,0
2018-05-02,376,2,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,0
2018-05-03,342,3,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,0
2018-05-04,290,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,0
2018-05-05,281,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,0
2018-05-06,299,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,0
2018-05-07,352,7,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.7485107481711013,-0.663122658240795,0
2018-05-08,409,8,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.7485107481711013,-0.663122658240795,0
2018-05-09,353,9,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.7485107481711013,-0.663122658240795,0
2018-05-10,372,10,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.7485107481711013,-0.663122658240795,0
2018-05-11,335,11,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.7485107481711013,-0.663122658240795,0
2018-05-12,277,12,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.7485107481711013,-0.663122658240795,0
2018-05-13,244,13,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.7485107481711013,-0.663122658240795,0
2018-05-14,391,14,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.6631226582407952,-0.7485107481711012,0
2018-05-15,340,15,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.6631226582407952,-0.7485107481711012,0
2018-05-16,384,16,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.6631226582407952,-0.7485107481711012,0
2018-05-17,362,17,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.6631226582407952,-0.7485107481711012,0
2018-05-18,361,18,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.6631226582407952,-0.7485107481711012,0
2018-05-19,301,19,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.6631226582407952,-0.7485107481711012,0
2018-05-20,294,20,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.6631226582407952,-0.7485107481711012,0
2018-05-21,400,21,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.5680647467311558,-0.8229838658936564,0
2018-05-22,403,22,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.5680647467311558,-0.8229838658936564,0
2018-05-23,390,23,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.5680647467311558,-0.8229838658936564,0
2018-05-24,365,24,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.5680647467311558,-0.8229838658936564,0
2018-05-25,371,25,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.5680647467311558,-0.8229838658936564,0
2018-05-26,242,26,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.5680647467311558,-0.8229838658936564,0
2018-05-27,300,27,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.5680647467311558,-0.8229838658936564,0
2018-05-28,294,28,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.46472317204376906,-0.8854560256532096,1
2018-05-29,385,29,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.46472317204376906,-0.8854560256532096,0
2018-05-30,374,30,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.46472317204376906,-0.8854560256532096,0
2018-05-31,373,31,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.46472317204376906,-0.8854560256532096,0
2018-06-01,373,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0
2018-06-02,288,2,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0
2018-06-03,314,3,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0
2018-06-04,352,4,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.35460488704253584,-0.9350162426854147,0
2018-06-05,408,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.35460488704253584,-0.9350162426854147,0
2018-06-06,403,6,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.35460488704253584,-0.9350162426854147,0
2018-06-07,386,7,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.35460488704253584,-0.9350162426854147,0
2018-06-08,358,8,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.35460488704253584,-0.9350162426854147,0
2018-06-09,314,9,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.35460488704253584,-0.9350162426854147,0
2018-06-10,277,10,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.35460488704253584,-0.9350162426854147,0
2018-06-11,359,11,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.23931566428755768,-0.970941817426052,0
2018-06-12,380,12,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.23931566428755768,-0.970941817426052,0
2018-06-13,384,13,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.23931566428755768,-0.970941817426052,0
2018-06-14,383,14,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.23931566428755768,-0.970941817426052,0
2018-06-15,408,15,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.23931566428755768,-0.970941817426052,0
2018-06-16,304,16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.23931566428755768,-0.970941817426052,0
2018-06-17,264,17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.23931566428755768,-0.970941817426052,0
2018-06-18,410,18,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.12053668025532308,-0.992708874098054,0
2018-06-19,410,19,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.12053668025532308,-0.992708874098054,0
2018-06-20,359,20,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.12053668025532308,-0.992708874098054,0
2018-06-21,358,21,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.12053668025532308,-0.992708874098054,0
2018-06-22,315,22,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.12053668025532308,-0.992708874098054,0
2018-06-23,304,23,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.12053668025532308,-0.992708874098054,0
2018-06-24,294,24,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.12053668025532308,-0.992708874098054,0
2018-06-25,399,25,0.0,1.0,0.49999999999999994,-0.8660254037844387,-3.216245299353273e-16,-1.0,0
2018-06-26,387,26,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,-3.216245299353273e-16,-1.0,0
2018-06-27,386,27,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,-3.216245299353273e-16,-1.0,0
2018-06-28,373,28,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,-3.216245299353273e-16,-1.0,0
2018-06-29,361,29,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,-3.216245299353273e-16,-1.0,0
2018-06-30,291,30,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,-3.216245299353273e-16,-1.0,0
2018-07-01,279,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0
2018-07-02,419,2,0.0,1.0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0
2018-07-03,370,3,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0
2018-07-04,292,4,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,1
2018-07-05,399,5,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0
2018-07-06,362,6,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0
2018-07-07,294,7,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0
2018-07-08,312,8,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0
2018-07-09,387,9,0.0,1.0,1.2246467991473532e-16,-1.0,-0.23931566428755743,-0.9709418174260521,0
2018-07-10,388,10,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.23931566428755743,-0.9709418174260521,0
2018-07-11,413,11,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.23931566428755743,-0.9709418174260521,0
2018-07-12,364,12,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.23931566428755743,-0.9709418174260521,0
2018-07-13,367,13,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.23931566428755743,-0.9709418174260521,0
2018-07-14,312,14,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.23931566428755743,-0.9709418174260521,0
2018-07-15,291,15,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.23931566428755743,-0.9709418174260521,0
2018-07-16,389,16,0.0,1.0,1.2246467991473532e-16,-1.0,-0.3546048870425356,-0.9350162426854148,0
2018-07-17,390,17,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.3546048870425356,-0.9350162426854148,0
2018-07-18,331,18,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.3546048870425356,-0.9350162426854148,0
2018-07-19,358,19,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.3546048870425356,-0.9350162426854148,0
2018-07-20,338,20,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.3546048870425356,-0.9350162426854148,0
2018-07-21,302,21,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.3546048870425356,-0.9350162426854148,0
2018-07-22,289,22,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.3546048870425356,-0.9350162426854148,0
2018-07-23,395,23,0.0,1.0,1.2246467991473532e-16,-1.0,-0.46472317204376806,-0.8854560256532101,0
2018-07-24,324,24,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.46472317204376806,-0.8854560256532101,0
2018-07-25,337,25,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.46472317204376806,-0.8854560256532101,0
2018-07-26,346,26,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.46472317204376806,-0.8854560256532101,0
2018-07-27,340,27,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.46472317204376806,-0.8854560256532101,0
2018-07-28,315,28,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.46472317204376806,-0.8854560256532101,0
2018-07-29,256,29,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.46472317204376806,-0.8854560256532101,0
2018-07-30,306,30,0.0,1.0,1.2246467991473532e-16,-1.0,-0.5680647467311556,-0.8229838658936566,0
2018-07-31,357,31,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.5680647467311556,-0.8229838658936566,0
2018-08-01,358,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566,0
2018-08-02,347,2,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566,0
2018-08-03,323,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566,0
2018-08-04,275,4,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566,0
2018-08-05,254,5,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566,0
2018-08-06,369,6,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.663122658240795,-0.7485107481711013,0
2018-08-07,357,7,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.663122658240795,-0.7485107481711013,0
2018-08-08,365,8,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.663122658240795,-0.7485107481711013,0
2018-08-09,367,9,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.663122658240795,-0.7485107481711013,0
2018-08-10,344,10,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.663122658240795,-0.7485107481711013,0
2018-08-11,279,11,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.663122658240795,-0.7485107481711013,0
2018-08-12,295,12,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.663122658240795,-0.7485107481711013,0
